"KGS_ID","Latitude","Longitude","Location","Operator","Lease","API","Elevation","Elev_Ref","Depth_start","Depth_stop","URL"
"1006120959","38.259693","-97.9934598","T21S R6W, Sec. 4,   N2 NW NW","SHER-LON CORP","CLEAVENGER 1","15-159-21515","1635"," KB","0","1500","http://www.kgs.ku.edu/WellLogs/21S06W/1022012356.zip"
"1006120957","38.2571146","-97.9922355","T21S R6W, Sec. 4,    W2 NW","SHER-LON CORP","MITCHELL 'A' 1","15-159-21514","1635"," KB","0","1500","http://www.kgs.ku.edu/WellLogs/21S06W/1022012370.zip"
"1006120357","38.2589537","-98.0061039","T21S R6W, Sec. 5,   SE NE NW","SHER-LON CORP","RENOLLET 'B' or 'A' 2 3","15-159-21178","1661"," KB","0","1500","http://www.kgs.ku.edu/WellLogs/21S06W/1022012350.zip"
"1006121123","38.25977","-98.02258","T21S R6W, Sec. 6,   NW NW NE","SHER-LON CORP","WOLF 'C' or 'B' 6-6 1","15-159-21607","1686"," KB","0","1500","http://www.kgs.ku.edu/WellLogs/21S06W/1022012391.zip"
"1037029058","38.2161022","-98.0150471","T21S R6W, Sec. 19,   NE NE NE","KGS","EB262C ","","1646"," TOPO","-2.5","60.2","http://www.kgs.ku.edu/WellLogs/21S06W/1008458982.zip"
"1044201433","38.2130027","-98.0154479","T21S R6W, Sec. 19,  NW NE SE NE","Shell Gulf of Mexico Inc.","Hedrick 2106 19-1H","15-159-22717-0100","1665"," KB","120","7284","http://www.kgs.ku.edu/WellLogs/kcc_logs_2015/1044994622.zip"
"1044201433","38.2130027","-98.0154479","T21S R6W, Sec. 19,  NW NE SE NE","Shell Gulf of Mexico Inc.","Hedrick 2106 19-1H","15-159-22717-0100","1665"," KB","350","7284","http://www.kgs.ku.edu/WellLogs/kcc_logs_2015/1044994626.zip"
"1044201433","38.2130027","-98.0154479","T21S R6W, Sec. 19,  NW NE SE NE","Shell Gulf of Mexico Inc.","Hedrick 2106 19-1H","15-159-22717-0100","1665"," KB","120","7284","http://www.kgs.ku.edu/WellLogs/kcc_logs_2015/1044994629.zip"
"1037029059","38.1739589","-97.9782811","T21S R6W, Sec. 33,   SE SE SE","KGS","EB259C ","","1698"," TOPO","-2.2","81.7","http://www.kgs.ku.edu/WellLogs/21S06W/1008458842.zip"
"1006120781","38.2597033","-98.0332415","T21S R7W, Sec. 1,   NE NE NE","HOLL F G","BROTHERS 5","15-159-21422","1701"," KB","0","1500","http://www.kgs.ku.edu/WellLogs/21S07W/1022012347.zip"
"1006121655","38.25081","-98.03363","T21S R7W, Sec. 1,   SE NE SE","HOLL F G","BROTHERS 9-1","15-159-21904","1687"," KB","200","1500","http://www.kgs.ku.edu/WellLogs/21S07W/1022012349.zip"
"1006121603","38.2420937","-98.1391494","T21S R7W, Sec. 7,   NE SW NW","GRANT OIL","W. BALL 1-7","15-159-21867","1640"," KB","0","1500","http://www.kgs.ku.edu/WellLogs/21S07W/1022012348.zip"
"1006121513","38.2235748","-98.0584413","T21S R7W, Sec. 14,   NW NW SE","PERRY PETROLEUM, INC","PARKER-BELL 1-14","15-159-21822","1604"," KB","1","1331","http://www.kgs.ku.edu/WellLogs/21S17W/1000080318.zip"
"1037029060","38.1872238","-98.0513558","T21S R7W, Sec. 35,   NE NE NE","KGS","Equus Beds 263-C","","1591"," TOPO","-2.7","61.8","http://www.kgs.ku.edu/WellLogs/21S07W/1008458983.zip"
"1037029061","38.2533225","-98.4630393","T21S R10W, Sec. 6,     ","KANSAS GEOLOGICAL SURVEY/GMD#5","23-1 ","","1737"," TOPO","-.9","104.7","http://www.kgs.ku.edu/WellLogs/21S10W/1020068983.zip"
"1042758158","38.2495545","-98.4655123","T21S R10W, Sec. 6,  SE SW NE SW","Samuel Gary Jr. and Assoc., Inc.","Wells Trust 1-6","15-159-22621","1729"," KB","0","3477","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044207916.zip"
"1042758158","38.2495545","-98.4655123","T21S R10W, Sec. 6,  SE SW NE SW","Samuel Gary Jr. and Assoc., Inc.","Wells Trust 1-6","15-159-22621","1729"," KB","0","3477","http://www.kgs.ku.edu/WellLogs/kcc_logs_2014/1044753738.zip"
"1043933700","38.2073302","-98.3676522","T21S R10W, Sec. 24,   SE NW SE","Carmen Schmitt, Inc.","Diamond 1","15-159-22654","1697"," KB","195","3510.5","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044597451.zip"
"1043933700","38.2073302","-98.3676522","T21S R10W, Sec. 24,   SE NW SE","Carmen Schmitt, Inc.","Diamond 1","15-159-22654","1697"," KB","195","3510.5","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044597462.zip"
"1043933700","38.2073302","-98.3676522","T21S R10W, Sec. 24,   SE NW SE","Carmen Schmitt, Inc.","Diamond 1","15-159-22654","1697"," KB","195","3510.5","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044597124.zip"
"1006153607","38.2493077","-98.4916478","T21S R11W, Sec. 2,   NE SE SE","F.G. Holl Co., LLC","Manning 1-2","15-185-22952","1753"," KB","2866","3498","http://www.kgs.ku.edu/WellLogs/21S11W/1011640878.zip"
"1006153607","38.2493077","-98.4916478","T21S R11W, Sec. 2,   NE SE SE","F.G. Holl Co., LLC","Manning 1-2","15-185-22952","1753"," KB","195","3499","http://www.kgs.ku.edu/WellLogs/21S11W/1011640879.zip"
"1006153607","38.2493077","-98.4916478","T21S R11W, Sec. 2,   NE SE SE","F.G. Holl Co., LLC","Manning 1-2","15-185-22952","1753"," KB","3202","3498","http://www.kgs.ku.edu/WellLogs/21S11W/1011640880.zip"
"1006153607","38.2493077","-98.4916478","T21S R11W, Sec. 2,   NE SE SE","F.G. Holl Co., LLC","Manning 1-2","15-185-22952","1753"," KB","1343","3495","http://www.kgs.ku.edu/WellLogs/21S11W/1011640881.zip"
"1006153177","38.2527633","-98.5443395","T21S R11W, Sec. 4,   NW NW SW","F.G. Holl Co., LLC","Rugan, Laura 1-4","15-185-22724","1787"," KB","240","3500","http://www.kgs.ku.edu/WellLogs/21S11W/1011640844.zip"
"1006153177","38.2527633","-98.5443395","T21S R11W, Sec. 4,   NW NW SW","F.G. Holl Co., LLC","Rugan, Laura 1-4","15-185-22724","1787"," KB","1350","3500","http://www.kgs.ku.edu/WellLogs/21S11W/1011640848.zip"
"1006153177","38.2527633","-98.5443395","T21S R11W, Sec. 4,   NW NW SW","F.G. Holl Co., LLC","Rugan, Laura 1-4","15-185-22724","1787"," KB","240","3500","http://www.kgs.ku.edu/WellLogs/21S11W/1011640849.zip"
"1006153249","38.25046","-98.5397915","T21S R11W, Sec. 4,   SW NE SW","F.G. Holl Co., LLC","Rugan, Laura 'A' 1-4","15-185-22762","1780"," KB","3431","3463","http://www.kgs.ku.edu/WellLogs/21S11W/1011640845.zip"
"1006153249","38.25046","-98.5397915","T21S R11W, Sec. 4,   SW NE SW","F.G. Holl Co., LLC","Rugan, Laura 'A' 1-4","15-185-22762","1780"," KB","215","1215","http://www.kgs.ku.edu/WellLogs/21S11W/1011640850.zip"
"1006153249","38.25046","-98.5397915","T21S R11W, Sec. 4,   SW NE SW","F.G. Holl Co., LLC","Rugan, Laura 'A' 1-4","15-185-22762","1780"," KB","1215","2215","http://www.kgs.ku.edu/WellLogs/21S11W/1011640851.zip"
"1006153249","38.25046","-98.5397915","T21S R11W, Sec. 4,   SW NE SW","F.G. Holl Co., LLC","Rugan, Laura 'A' 1-4","15-185-22762","1780"," KB","2215","3215","http://www.kgs.ku.edu/WellLogs/21S11W/1011640852.zip"
"1006153249","38.25046","-98.5397915","T21S R11W, Sec. 4,   SW NE SW","F.G. Holl Co., LLC","Rugan, Laura 'A' 1-4","15-185-22762","1780"," KB","3215","3463","http://www.kgs.ku.edu/WellLogs/21S11W/1011640853.zip"
"1006153249","38.25046","-98.5397915","T21S R11W, Sec. 4,   SW NE SW","F.G. Holl Co., LLC","Rugan, Laura 'A' 1-4","15-185-22762","1780"," KB","3180","3460","http://www.kgs.ku.edu/WellLogs/21S11W/1011640854.zip"
"1006153249","38.25046","-98.5397915","T21S R11W, Sec. 4,   SW NE SW","F.G. Holl Co., LLC","Rugan, Laura 'A' 1-4","15-185-22762","1780"," KB","1431","2431","http://www.kgs.ku.edu/WellLogs/21S11W/1011640855.zip"
"1006153249","38.25046","-98.5397915","T21S R11W, Sec. 4,   SW NE SW","F.G. Holl Co., LLC","Rugan, Laura 'A' 1-4","15-185-22762","1780"," KB","2431","3431","http://www.kgs.ku.edu/WellLogs/21S11W/1011640856.zip"
"1006153249","38.25046","-98.5397915","T21S R11W, Sec. 4,   SW NE SW","F.G. Holl Co., LLC","Rugan, Laura 'A' 1-4","15-185-22762","1780"," KB","2921","3457","http://www.kgs.ku.edu/WellLogs/21S11W/1011640857.zip"
"1006153501","38.2587553","-98.5503437","T21S R11W, Sec. 5,  NE SE NW NE","F.G. Holl Co., LLC","Meyer 1-5","15-185-22894","1815"," KB","214","3520","http://www.kgs.ku.edu/WellLogs/21_11W/1001349484.zip"
"1002949050","38.2585336","-98.5601901","T21S R11W, Sec. 5,   SE NW NW","Petroleum, Inc.","Hinners 1","15-185-00804","1806"," GL","2994","3542","http://www.kgs.ku.edu/WellLogs/21_11W/1001349485.zip"
"1006153695","38.2602386","-98.5467492","T21S R11W, Sec. 5,   NE NE NE","F.G. Holl Co., LLC","Meyer 2-5","15-185-22996","1805"," KB","231","3520","http://www.kgs.ku.edu/WellLogs/21_11W/1001349483.zip"
"1037029062","38.239029","-98.5728913","T21S R11W, Sec. 7,     ","KANSAS GEOLOGICAL SURVEY/ GMD#5","18-1 ","","1817"," TOPO","-1.3","234.6","http://www.kgs.ku.edu/WellLogs/21S11W/1020068977.zip"
"1006153325","38.23933","-98.57749","T21S R11W, Sec. 7,   S2 S2 NW","F.G. Holl Co., LLC","Schlochtermeier 'A' 2-7","15-185-22801","1822"," KB","2654","3590","http://www.kgs.ku.edu/WellLogs/21S11W/1001179040.zip"
"1006153325","38.23933","-98.57749","T21S R11W, Sec. 7,   S2 S2 NW","F.G. Holl Co., LLC","Schlochtermeier 'A' 2-7","15-185-22801","1822"," KB","158","3590","http://www.kgs.ku.edu/WellLogs/21S11W/1001179041.zip"
"1006153325","38.23933","-98.57749","T21S R11W, Sec. 7,   S2 S2 NW","F.G. Holl Co., LLC","Schlochtermeier 'A' 2-7","15-185-22801","1822"," KB","214","3590","http://www.kgs.ku.edu/WellLogs/21S11W/1008458597.zip"
"1006153385","38.2328702","-98.5714879","T21S R11W, Sec. 7,   SW SW SE","F.G. Holl Co., LLC","Schlochtermeier 2-7","15-185-22832","1821"," KB","265","3550","http://www.kgs.ku.edu/WellLogs/21_11W/1001349486.zip"
"1006153385","38.2328702","-98.5714879","T21S R11W, Sec. 7,   SW SW SE","F.G. Holl Co., LLC","Schlochtermeier 2-7","15-185-22832","1821"," KB","1416","3592","http://www.kgs.ku.edu/WellLogs/21_11W/1001349500.zip"
"1006153385","38.2328702","-98.5714879","T21S R11W, Sec. 7,   SW SW SE","F.G. Holl Co., LLC","Schlochtermeier 2-7","15-185-22832","1821"," KB","1416","3592","http://www.kgs.ku.edu/WellLogs/21_11W/1001349501.zip"
"1006153385","38.2328702","-98.5714879","T21S R11W, Sec. 7,   SW SW SE","F.G. Holl Co., LLC","Schlochtermeier 2-7","15-185-22832","1821"," KB","200","3592","http://www.kgs.ku.edu/WellLogs/21S11W/1008458598.zip"
"1006153385","38.2328702","-98.5714879","T21S R11W, Sec. 7,   SW SW SE","F.G. Holl Co., LLC","Schlochtermeier 2-7","15-185-22832","1821"," KB","200","3592","http://www.kgs.ku.edu/WellLogs/21S11W/1008458599.zip"
"1006153385","38.2328702","-98.5714879","T21S R11W, Sec. 7,   SW SW SE","F.G. Holl Co., LLC","Schlochtermeier 2-7","15-185-22832","1821"," KB","200","3592","http://www.kgs.ku.edu/WellLogs/21S11W/1008458603.zip"
"1006153385","38.2328702","-98.5714879","T21S R11W, Sec. 7,   SW SW SE","F.G. Holl Co., LLC","Schlochtermeier 2-7","15-185-22832","1821"," KB","1416","3592","http://www.kgs.ku.edu/WellLogs/21S11W/1008458604.zip"
"1006153159","38.233073","-98.565026","T21S R11W, Sec. 7,  N2 SE SE SE","F.G. Holl Co., LLC","Schlochtermeier 1-7","15-185-22714","1808"," KB","2360","3500","http://www.kgs.ku.edu/WellLogs/21S11W/1008458594.zip"
"1006153159","38.233073","-98.565026","T21S R11W, Sec. 7,  N2 SE SE SE","F.G. Holl Co., LLC","Schlochtermeier 1-7","15-185-22714","1808"," KB","215","3500","http://www.kgs.ku.edu/WellLogs/21S11W/1008458595.zip"
"1006153609","38.23632","-98.56538","T21S R11W, Sec. 7,   SE NE SE","F.G. Holl Co., LLC","Schlochtermeier 'B' 1-7","15-185-22953","1814"," KB","3344","3584","http://www.kgs.ku.edu/WellLogs/21S11W/1001178611.zip"
"1006153609","38.23632","-98.56538","T21S R11W, Sec. 7,   SE NE SE","F.G. Holl Co., LLC","Schlochtermeier 'B' 1-7","15-185-22953","1814"," KB","3081","3585","http://www.kgs.ku.edu/WellLogs/21_11W/1001178612.zip"
"1006153609","38.23632","-98.56538","T21S R11W, Sec. 7,   SE NE SE","F.G. Holl Co., LLC","Schlochtermeier 'B' 1-7","15-185-22953","1814"," KB","3344","3584","http://www.kgs.ku.edu/WellLogs/21S11W/1001179011.zip"
"1006153609","38.23632","-98.56538","T21S R11W, Sec. 7,   SE NE SE","F.G. Holl Co., LLC","Schlochtermeier 'B' 1-7","15-185-22953","1814"," KB","3068","3584","http://www.kgs.ku.edu/WellLogs/21S11W/1001179052.zip"
"1006153609","38.23632","-98.56538","T21S R11W, Sec. 7,   SE NE SE","F.G. Holl Co., LLC","Schlochtermeier 'B' 1-7","15-185-22953","1814"," KB","217","3585","http://www.kgs.ku.edu/WellLogs/21S11W/1001179053.zip"
"1006153609","38.23632","-98.56538","T21S R11W, Sec. 7,   SE NE SE","F.G. Holl Co., LLC","Schlochtermeier 'B' 1-7","15-185-22953","1814"," KB","2960","3584","http://www.kgs.ku.edu/WellLogs/21S11W/1001179054.zip"
"1006153609","38.23632","-98.56538","T21S R11W, Sec. 7,   SE NE SE","F.G. Holl Co., LLC","Schlochtermeier 'B' 1-7","15-185-22953","1814"," KB","1441","3585","http://www.kgs.ku.edu/WellLogs/21S11W/1001179055.zip"
"1006153609","38.23632","-98.56538","T21S R11W, Sec. 7,   SE NE SE","F.G. Holl Co., LLC","Schlochtermeier 'B' 1-7","15-185-22953","1814"," KB","3068","3584","http://www.kgs.ku.edu/WellLogs/21_11W/1001349503.zip"
"1006153609","38.23632","-98.56538","T21S R11W, Sec. 7,   SE NE SE","F.G. Holl Co., LLC","Schlochtermeier 'B' 1-7","15-185-22953","1814"," KB","217","3585","http://www.kgs.ku.edu/WellLogs/21S11W/1008458605.zip"
"1018923975","38.2360618","-98.5626996","T21S R11W, Sec. 8,   SW NW SW","F.G. Holl Co., LLC","Keeler 2-8","15-185-22948","1806"," KB","242","3546","http://www.kgs.ku.edu/WellLogs/21S11W/1001179050.zip"
"1018923975","38.2360618","-98.5626996","T21S R11W, Sec. 8,   SW NW SW","F.G. Holl Co., LLC","Keeler 2-8","15-185-22948","1806"," KB","1362","3546","http://www.kgs.ku.edu/WellLogs/21S11W/1001179051.zip"
"1018923975","38.2360618","-98.5626996","T21S R11W, Sec. 8,   SW NW SW","F.G. Holl Co., LLC","Keeler 2-8","15-185-22948","1806"," KB","242","3546","http://www.kgs.ku.edu/WellLogs/21_11W/1001349502.zip"
"1006153437","38.24199","-98.5629","T21S R11W, Sec. 8,   NW SW NW","F.G. Holl Co., LLC","Keeler 'A' 1-8","15-185-22861","1806"," KB","287","3646","http://www.kgs.ku.edu/WellLogs/21_11W/1001349487.zip"
"1006153771","38.2375475","-98.5101082","T21S R11W, Sec. 10, C  NE NE SE","F.G. Holl Co., LLC","Sleeper 'A' 1-10","15-185-23035","1760"," KB","225","3475","http://www.kgs.ku.edu/WellLogs/21_11W/1001349488.zip"
"1044081771","38.2285863","-98.5262121","T21S R11W, Sec. 15,   SW NW NW","Bill Chew, Inc.","Sleeper Trust NW 1","15-185-23744","1763"," KB","213.75","3477.75","http://www.kgs.ku.edu/WellLogs/kcc_logs_2014/1044818183.zip"
"1044081771","38.2285863","-98.5262121","T21S R11W, Sec. 15,   SW NW NW","Bill Chew, Inc.","Sleeper Trust NW 1","15-185-23744","1763"," KB","2496.5","3457","http://www.kgs.ku.edu/WellLogs/kcc_logs_2014/1044818033.zip"
"1006148468","38.2248444","-98.5480006","T21S R11W, Sec. 17,   S2 SE NE","Champlin Petroleum Co.","Smith 'C' 3A-17","15-185-20207","1173"," KB","0","3499","http://www.kgs.ku.edu/WellLogs/21_11W/1001349469.zip"
"1006148720","38.2203435","-98.549215","T21S R11W, Sec. 17, C  W2 E2 SE","Champlin Petroleum Co.","Smith 'C' 5B-17","15-185-20338","1770"," KB","2949","3434","http://www.kgs.ku.edu/WellLogs/21_11W/1001349470.zip"
"1006148720","38.2203435","-98.549215","T21S R11W, Sec. 17, C  W2 E2 SE","Champlin Petroleum Co.","Smith 'C' 5B-17","15-185-20338","1770"," KB","0","3434","http://www.kgs.ku.edu/WellLogs/21S11W/1008458559.zip"
"1006148546","38.2267465","-98.5514199","T21S R11W, Sec. 17,   NE SW NE","F.G. Holl Co., LLC","Smith Estate 4","15-185-20247","1775"," KB","2847","3444","http://www.kgs.ku.edu/WellLogs/21S11W/1008458556.zip"
"1006153165","38.224994","-98.5537433","T21S R11W, Sec. 17,   SW SW NE","F.G. Holl Co., LLC","Smith Estate 'A' 5-17","15-185-22718","1791"," KB","260","3550","http://www.kgs.ku.edu/WellLogs/21_11W/1001349498.zip"
"1001316887","38.2187154","-98.5515714","T21S R11W, Sec. 17,  NE SE SW SE","Champlin Oil and Refining Co.","Smith 'C' 3B-17","15-185-12583","1770"," KB","0","3418","http://www.kgs.ku.edu/WellLogs/21S11W/1008458619.zip"
"1001316886","38.2221758","-98.5499543","T21S R11W, Sec. 17,  W2 W2 NE SE","Champlin Oil and Refining Co.","Smith 'C' 4B-17","15-185-01893","1762"," KB","2947","3456","http://www.kgs.ku.edu/WellLogs/21S11W/1008458621.zip"
"1001316882","38.222096","-98.5468916","T21S R11W, Sec. 17, C  E2 NE SE","Champlin Oil and Refining Co.","Smith 'C' 1B-17","15-185-01891","1768"," DF","2496","3397","http://www.kgs.ku.edu/WellLogs/21S11W/1008458611.zip"
"1001316882","38.222096","-98.5468916","T21S R11W, Sec. 17, C  E2 NE SE","Champlin Oil and Refining Co.","Smith 'C' 1B-17","15-185-01891","1768"," DF","3300","3464","http://www.kgs.ku.edu/WellLogs/21S11W/1008458612.zip"
"1006153251","38.2177446","-98.5538486","T21S R11W, Sec. 17,   SW SW SE","F.G. Holl Co., LLC","Smith 'C' 6B-17","15-185-22763","1780"," KB","222","3574","http://www.kgs.ku.edu/WellLogs/21S11W/1001179038.zip"
"1006153251","38.2177446","-98.5538486","T21S R11W, Sec. 17,   SW SW SE","F.G. Holl Co., LLC","Smith 'C' 6B-17","15-185-22763","1780"," KB","2142","3574","http://www.kgs.ku.edu/WellLogs/21S11W/1001179039.zip"
"1002949317","38.2179298","-98.5605683","T21S R11W, Sec. 17,   SE SW SW","Tomlinson-Kathol, Inc.","Keeler 1","15-185-01044","1780"," KB","200","3519","http://www.kgs.ku.edu/WellLogs/21S11W/1008458620.zip"
"1002948548","38.2299635","-98.5467775","T21S R11W, Sec. 17,   NE NE NE","Kaiser-Francis Oil and Gas, Inc.","Smith 1","15-185-00330","1777"," KB","0","3426","http://www.kgs.ku.edu/WellLogs/21S11W/1008458610.zip"
"1002948548","38.2299635","-98.5467775","T21S R11W, Sec. 17,   NE NE NE","Kaiser-Francis Oil and Gas, Inc.","Smith 1","15-185-00330","1777"," KB","1200","3383","http://www.kgs.ku.edu/WellLogs/21S11W/1008458616.zip"
"1006152646","38.2175787","-98.5474794","T21S R11W, Sec. 17,  W2 SE SE SE","Union Pacific Resources Co.","Smith 'C' 6-17","15-185-22443","1763"," KB","235","3497","http://www.kgs.ku.edu/WellLogs/21S11W/1001179033.zip"
"1006152646","38.2175787","-98.5474794","T21S R11W, Sec. 17,  W2 SE SE SE","Union Pacific Resources Co.","Smith 'C' 6-17","15-185-22443","1763"," KB","2096","3508","http://www.kgs.ku.edu/WellLogs/21S11W/1001179034.zip"
"1006152646","38.2175787","-98.5474794","T21S R11W, Sec. 17,  W2 SE SE SE","Union Pacific Resources Co.","Smith 'C' 6-17","15-185-22443","1763"," KB","235","3497","http://www.kgs.ku.edu/WellLogs/21_11W/1001349497.zip"
"1001316884","38.2193775","-98.5469311","T21S R11W, Sec. 17, C  NE SE SE","Champlin Oil and Refining Co.","Smith 'C' 2B-17","15-185-01892","1764"," DF","2000","3451","http://www.kgs.ku.edu/WellLogs/21S11W/1008458615.zip"
"1006153641","38.2253651","-98.5570212","T21S R11W, Sec. 17,   S2 SE NW","F.G. Holl Co., LLC","Keeler 3-17","15-185-22969","1782"," KB","235","3619","http://www.kgs.ku.edu/WellLogs/21S11W/1008458606.zip"
"1006153641","38.2253651","-98.5570212","T21S R11W, Sec. 17,   S2 SE NW","F.G. Holl Co., LLC","Keeler 3-17","15-185-22969","1782"," KB","1403","3619","http://www.kgs.ku.edu/WellLogs/21S11W/1008458607.zip"
"1006153181","38.22158","-98.56745","T21S R11W, Sec. 18,   SW NE SE","F.G. Holl Co., LLC","Drach 2-18","15-185-22727","1813"," KB","2400","3675","http://www.kgs.ku.edu/WellLogs/21_11W/1001179035.zip"
"1006153181","38.22158","-98.56745","T21S R11W, Sec. 18,   SW NE SE","F.G. Holl Co., LLC","Drach 2-18","15-185-22727","1813"," KB","275","3675","http://www.kgs.ku.edu/WellLogs/21_11W/1001179036.zip"
"1006153181","38.22158","-98.56745","T21S R11W, Sec. 18,   SW NE SE","F.G. Holl Co., LLC","Drach 2-18","15-185-22727","1813"," KB","2390","3675","http://www.kgs.ku.edu/WellLogs/21_11W/1001179037.zip"
"1006153181","38.22158","-98.56745","T21S R11W, Sec. 18,   SW NE SE","F.G. Holl Co., LLC","Drach 2-18","15-185-22727","1813"," KB","2400","3675","http://www.kgs.ku.edu/WellLogs/21_11W/1001349499.zip"
"1006153597","38.22192","-98.57487","T21S R11W, Sec. 18,   SE NE SW","F.G. Holl Co., LLC","Rader 'B' 2-18","15-185-22947","1829"," KB","3014","3654","http://www.kgs.ku.edu/WellLogs/21S11W/1001179046.zip"
"1006153597","38.22192","-98.57487","T21S R11W, Sec. 18,   SE NE SW","F.G. Holl Co., LLC","Rader 'B' 2-18","15-185-22947","1829"," KB","239","3655","http://www.kgs.ku.edu/WellLogs/21S11W/1001179047.zip"
"1006153597","38.22192","-98.57487","T21S R11W, Sec. 18,   SE NE SW","F.G. Holl Co., LLC","Rader 'B' 2-18","15-185-22947","1829"," KB","3010","3654","http://www.kgs.ku.edu/WellLogs/21S11W/1001179048.zip"
"1006153597","38.22192","-98.57487","T21S R11W, Sec. 18,   SE NE SW","F.G. Holl Co., LLC","Rader 'B' 2-18","15-185-22947","1829"," KB","2119","3655","http://www.kgs.ku.edu/WellLogs/21S11W/1001179049.zip"
"1006153155","38.2233943","-98.5696859","T21S R11W, Sec. 18,   NE NW SE","F.G. Holl Co., LLC","Rader 4-18","15-185-22712","1814"," KB","2360","3670","http://www.kgs.ku.edu/WellLogs/21S11W/1008458589.zip"
"1006153155","38.2233943","-98.5696859","T21S R11W, Sec. 18,   NE NW SE","F.G. Holl Co., LLC","Rader 4-18","15-185-22712","1814"," KB","230","3670","http://www.kgs.ku.edu/WellLogs/21S11W/1008458590.zip"
"1006153693","38.2232799","-98.578989","T21S R11W, Sec. 18,   NE NW SW","F.G. Holl Co., LLC","Klein 2-18","15-185-22995","1821"," KB","3058","3650","http://www.kgs.ku.edu/WellLogs/21S11W/1001179058.zip"
"1006153693","38.2232799","-98.578989","T21S R11W, Sec. 18,   NE NW SW","F.G. Holl Co., LLC","Klein 2-18","15-185-22995","1821"," KB","1443","3651","http://www.kgs.ku.edu/WellLogs/21S11W/1001179059.zip"
"1006153693","38.2232799","-98.578989","T21S R11W, Sec. 18,   NE NW SW","F.G. Holl Co., LLC","Klein 2-18","15-185-22995","1821"," KB","3062","3650","http://www.kgs.ku.edu/WellLogs/21S11W/1001179092.zip"
"1006153693","38.2232799","-98.578989","T21S R11W, Sec. 18,   NE NW SW","F.G. Holl Co., LLC","Klein 2-18","15-185-22995","1821"," KB","219","3651","http://www.kgs.ku.edu/WellLogs/21S11W/1001179093.zip"
"1002949206","38.2028466","-98.5467562","T21S R11W, Sec. 20,   SE SE SE","Isern Brothers","Richardson 1","15-185-00938","1745"," KB","202","3531","http://www.kgs.ku.edu/WellLogs/21_11W/1001349505.zip"
"1008459198","38.2157387","-98.5469442","T21S R11W, Sec. 20,   NE NE NE","Champlin Oil and Refining Co.","Smith 'C' 1","15-185-13086","1755"," KB","3296","3481","http://www.kgs.ku.edu/WellLogs/21S11W/1008458624.zip"
"1008459198","38.2157387","-98.5469442","T21S R11W, Sec. 20,   NE NE NE","Champlin Oil and Refining Co.","Smith 'C' 1","15-185-13086","1755"," KB","2398","3379","http://www.kgs.ku.edu/WellLogs/21S11W/1008458625.zip"
"1008459198","38.2157387","-98.5469442","T21S R11W, Sec. 20,   NE NE NE","Champlin Oil and Refining Co.","Smith 'C' 1","15-185-13086","1755"," KB","3352","3471","http://www.kgs.ku.edu/WellLogs/21S11W/1008458627.zip"
"1001316909","38.2120725","-98.5560898","T21S R11W, Sec. 20, C  NE SE NW","Champlin Oil and Refining Co.","Kasselman 'B' 1","15-185-70406","1760"," DF","316","3491","http://www.kgs.ku.edu/WellLogs/21S11W/1008458622.zip"
"1006153561","38.2162419","-98.5625988","T21S R11W, Sec. 20,  NE NW NW NW","F.G. Holl Co., LLC","Keeler 'C' 1-20","15-185-22924","1792"," KB","3017","3625","http://www.kgs.ku.edu/WellLogs/21S11W/1001179042.zip"
"1006153561","38.2162419","-98.5625988","T21S R11W, Sec. 20,  NE NW NW NW","F.G. Holl Co., LLC","Keeler 'C' 1-20","15-185-22924","1792"," KB","234","3626","http://www.kgs.ku.edu/WellLogs/21S11W/1001179043.zip"
"1006153561","38.2162419","-98.5625988","T21S R11W, Sec. 20,  NE NW NW NW","F.G. Holl Co., LLC","Keeler 'C' 1-20","15-185-22924","1792"," KB","3069","3625","http://www.kgs.ku.edu/WellLogs/21S11W/1001179044.zip"
"1006153561","38.2162419","-98.5625988","T21S R11W, Sec. 20,  NE NW NW NW","F.G. Holl Co., LLC","Keeler 'C' 1-20","15-185-22924","1792"," KB","1362","3626","http://www.kgs.ku.edu/WellLogs/21S11W/1001179045.zip"
"1001316911","38.2137871","-98.5503727","T21S R11W, Sec. 20,   S2 N2 NE","Champlin Oil and Refining Co.","Smith 'C' 3","15-185-12420","1754"," KB","259","3586","http://www.kgs.ku.edu/WellLogs/21_11W/1001349504.zip"
"1006150304","38.2085641","-98.5629276","T21S R11W, Sec. 20,   NW NW SW","F.G. Holl Co., LLC","Richardson 1-20","15-185-21163","1773"," KB","257","3568","http://www.kgs.ku.edu/WellLogs/21S11W/1008458582.zip"
"1006150921","38.2066715","-98.5583032","T21S R11W, Sec. 20,   SW NE SW","Dakota Resources, Inc.","Richardson 1","15-185-21502","1763"," KB","0","3532","http://www.kgs.ku.edu/WellLogs/21S11W/1008458586.zip"
"1006150921","38.2066715","-98.5583032","T21S R11W, Sec. 20,   SW NE SW","Dakota Resources, Inc.","Richardson 1","15-185-21502","1763"," KB","2799","3555","http://www.kgs.ku.edu/WellLogs/21S11W/1008458587.zip"
